Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condomínio;IPTU;Valor Bruto;Valor m2;Valor Bruto m2;Tipo Agregado
Apartamento;Barra da Tijuca;3;3;1;306;9000.0;2300.0;170.0;11470.0;29.41176470588235;29.41;Apartamento
Apartamento;Centro;1;0;0;45;1350.0;450.0;50.0;1850.0;30.0;30.0;Apartamento
Apartamento;Leblon;3;3;1;293;12000.0;3240.0;1612.0;16852.0;40.955631399317404;40.96;Apartamento
Casa de Condomínio;Méier;2;0;0;70;1200.0;200.0;80.0;1480.0;17.142857142857142;17.14;Casa
Apartamento;Méier;2;1;0;58;1100.0;652.0;35.0;1787.0;18.96551724137931;18.97;Apartamento
Apartamento;Leblon;2;1;2;140;8000.0;1500.0;650.0;10150.0;57.142857142857146;57.14;Apartamento
Apartamento;Botafogo;3;1;1;82;3000.0;900.0;173.0;4073.0;36.58536585365854;36.59;Apartamento
Apartamento;Ipanema;2;1;1;80;8000.0;2613.0;570.0;11183.0;100.0;100.0;Apartamento
Apartamento;Flamengo;1;0;0;45;1500.0;465.0;67.0;2032.0;33.333333333333336;33.33;Apartamento
Apartamento;Vila da Penha;2;1;0;60;1400.0;440.0;0.0;1840.0;23.333333333333332;23.33;Apartamento
Apartamento;Botafogo;4;2;1;170;6000.0;2150.0;358.0;8508.0;35.294117647058826;35.29;Apartamento
Apartamento;Jardim Botânico;3;1;0;73;2700.0;1060.0;168.0;3928.0;36.986301369863014;36.99;Apartamento
Apartamento;Ipanema;2;1;2;115;8000.0;2154.0;387.0;10541.0;69.56521739130434;69.57;Apartamento
Apartamento;Pechincha;2;1;1;70;1700.0;650.0;590.0;2940.0;24.285714285714285;24.29;Apartamento
Quitinete;Centro;1;0;0;34;900.0;330.0;0.0;1230.0;26.470588235294116;26.47;Apartamento
Casa de Condomínio;Vargem Grande;2;1;0;61;1400.0;570.0;16.0;1986.0;22.950819672131146;22.95;Casa
Apartamento;Ipanema;3;0;1;110;3000.0;1600.0;293.0;4893.0;27.272727272727273;27.27;Apartamento
Quitinete;Leblon;1;0;0;22;1690.0;350.0;27.0;2067.0;76.81818181818181;76.82;Apartamento
Casa;São Conrado;4;3;2;380;10000.0;0.0;730.0;10730.0;26.31578947368421;26.32;Casa
Apartamento;Laranjeiras;3;0;0;110;2600.0;780.0;60.0;3440.0;23.636363636363637;23.64;Apartamento
Apartamento;Barra da Tijuca;4;4;4;435;18000.0;5000.0;1100.0;24100.0;41.37931034482759;41.38;Apartamento
Apartamento;Barra da Tijuca;3;2;3;142;4600.0;1638.0;399.0;6637.0;32.394366197183096;32.39;Apartamento
Apartamento;Laranjeiras;2;0;0;60;2300.0;1228.0;110.0;3638.0;38.333333333333336;38.33;Apartamento
Apartamento;Flamengo;5;3;0;800;35000.0;3400.0;2000.0;40400.0;43.75;43.75;Apartamento
Apartamento;Gávea;1;1;1;50;2900.0;400.0;10.0;3310.0;58.0;58.0;Apartamento
Apartamento;Copacabana;3;1;0;100;5000.0;1.0;1.0;5002.0;50.0;50.0;Apartamento
Apartamento;Tijuca;3;1;0;100;2000.0;800.0;0.0;2800.0;20.0;20.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;100;2200.0;600.0;0.0;2800.0;22.0;22.0;Apartamento
Apartamento;Grajaú;2;0;0;79;1700.0;323.0;79.0;2102.0;21.518987341772153;21.52;Apartamento
Apartamento;Lagoa;4;4;4;285;15000.0;4500.0;0.0;19500.0;52.63157894736842;52.63;Apartamento
Apartamento;Barra da Tijuca;3;3;1;297;7500.0;2360.0;934.0;10794.0;25.252525252525253;25.25;Apartamento
Apartamento;Barra da Tijuca;2;1;0;75;1150.0;1160.0;0.0;2310.0;15.333333333333334;15.33;Apartamento
Quitinete;Copacabana;1;0;0;29;1300.0;1020.0;0.0;2320.0;44.827586206896555;44.83;Apartamento
Casa;Santa Teresa;1;0;0;70;1400.0;0.0;21.0;1421.0;20.0;20.0;Casa
Apartamento;São Cristóvão;2;1;1;56;1400.0;560.0;0.0;1960.0;25.0;25.0;Apartamento
Apartamento;São Conrado;2;1;2;87;2500.0;732.0;275.0;3507.0;28.735632183908045;28.74;Apartamento
Casa;Madureira;3;0;0;112;1200.0;0.0;0.0;1200.0;10.714285714285714;10.71;Casa
Apartamento;Recreio dos Bandeirantes;3;1;3;76;2100.0;1100.0;1200.0;4400.0;27.63157894736842;27.63;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;5;8;3;1000;23900.0;1320.0;1061.0;26281.0;23.9;23.9;Casa
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;175;4250.0;900.0;350.0;5500.0;24.285714285714285;24.29;Casa
Casa;Bento Ribeiro;1;0;0;38;600.0;0.0;0.0;600.0;15.789473684210526;15.79;Casa
Apartamento;Ipanema;4;2;3;380;30000.0;2300.0;0.0;32300.0;78.94736842105263;78.95;Apartamento
Apartamento;Ipanema;1;1;0;40;2300.0;649.0;96.0;3045.0;57.5;57.5;Apartamento
Apartamento;Santa Teresa;3;1;1;75;2700.0;613.0;0.0;3313.0;36.0;36.0;Apartamento
Apartamento;Jardim Botânico;2;2;1;83;3500.0;1630.0;250.0;5380.0;42.16867469879518;42.17;Apartamento
Apartamento;Flamengo;3;1;0;92;2500.0;950.0;144.0;3594.0;27.17391304347826;27.17;Apartamento
Apartamento;Tijuca;4;2;1;135;3000.0;1350.0;200.0;4550.0;22.22222222222222;22.22;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;82;1600.0;813.0;160.0;2573.0;19.51219512195122;19.51;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;1;300;3500.0;999.0;406.0;4905.0;11.666666666666666;11.67;Apartamento
Apartamento;Barra da Tijuca;1;1;0;75;1900.0;984.0;280.0;3164.0;25.333333333333332;25.33;Apartamento
Apartamento;Copacabana;3;1;0;160;2500.0;2200.0;300.0;5000.0;15.625;15.62;Apartamento
Apartamento;Copacabana;3;2;1;180;7000.0;1600.0;330.0;8930.0;38.888888888888886;38.89;Apartamento
Apartamento;Gávea;3;1;1;138;7000.0;1600.0;482.0;9082.0;50.72463768115942;50.72;Apartamento
Apartamento;Leblon;1;1;0;62;3990.0;950.0;0.0;4940.0;64.35483870967742;64.35;Apartamento
Apartamento;Leblon;4;2;1;150;13900.0;1800.0;370.0;16070.0;92.66666666666667;92.67;Apartamento
Apartamento;Centro;1;0;0;24;750.0;322.0;21.0;1093.0;31.25;31.25;Apartamento
Apartamento;Estácio;2;1;0;83;1600.0;751.0;0.0;2351.0;19.27710843373494;19.28;Apartamento
Apartamento;Centro;2;1;0;62;2380.0;680.0;0.0;3060.0;38.38709677419355;38.39;Apartamento
Apartamento;Penha;2;1;0;52;1000.0;170.0;0.0;1170.0;19.23076923076923;19.23;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;81;1700.0;750.0;950.0;3400.0;20.987654320987655;20.99;Apartamento
Apartamento;Flamengo;2;0;0;70;2500.0;576.0;119.0;3195.0;35.714285714285715;35.71;Apartamento
Apartamento;Tijuca;2;1;0;79;2000.0;891.0;0.0;2891.0;25.31645569620253;25.32;Apartamento
Apartamento;Barra da Tijuca;4;5;3;368;8000.0;5700.0;2100.0;15800.0;21.73913043478261;21.74;Apartamento
Apartamento;Leblon;2;3;1;170;11000.0;3000.0;0.0;14000.0;64.70588235294117;64.71;Apartamento
Apartamento;Tijuca;2;1;0;76;2500.0;724.0;0.0;3224.0;32.89473684210526;32.89;Apartamento
Apartamento;Méier;2;0;0;60;1100.0;370.0;17.0;1487.0;18.333333333333332;18.33;Apartamento
Apartamento;Flamengo;1;1;1;60;2900.0;1000.0;200.0;4100.0;48.333333333333336;48.33;Apartamento
Casa de Condomínio;Barra da Tijuca;6;4;5;1000;30000.0;2700.0;1800.0;34500.0;30.0;30.0;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;60;1500.0;620.0;0.0;2120.0;25.0;25.0;Apartamento
Apartamento;Praça Seca;2;1;1;60;1300.0;500.0;401.0;2201.0;21.666666666666668;21.67;Apartamento
Apartamento;Botafogo;2;1;1;90;2950.0;1026.0;215.0;4191.0;32.77777777777778;32.78;Apartamento
Apartamento;Barra da Tijuca;2;1;0;65;1350.0;695.0;94.0;2139.0;20.76923076923077;20.77;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;2;220;3900.0;1100.0;960.0;5960.0;17.727272727272727;17.73;Casa
Apartamento;Botafogo;2;1;1;71;3200.0;875.0;0.0;4075.0;45.070422535211264;45.07;Apartamento
Apartamento;Barra da Tijuca;4;4;2;500;28000.0;8000.0;2000.0;38000.0;56.0;56.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;2;125;2300.0;928.0;214.0;3442.0;18.4;18.4;Apartamento
Apartamento;Copacabana;3;1;0;105;2500.0;1400.0;220.0;4120.0;23.80952380952381;23.81;Apartamento
Apartamento;Botafogo;1;0;0;41;1750.0;474.0;25.0;2249.0;42.68292682926829;42.68;Apartamento
Apartamento;Méier;2;1;0;85;1100.0;180.0;79.0;1359.0;12.941176470588236;12.94;Apartamento
Casa;Jardim Botânico;4;0;3;280;10000.0;0.0;520.0;10520.0;35.714285714285715;35.71;Casa
Apartamento;Leme;3;0;0;67;3000.0;1200.0;0.0;4200.0;44.776119402985074;44.78;Apartamento
Apartamento;Lagoa;2;1;1;82;2800.0;1270.0;234.0;4304.0;34.146341463414636;34.15;Apartamento
Apartamento;Vargem Pequena;2;1;0;45;1200.0;295.0;27.0;1522.0;26.666666666666668;26.67;Apartamento
Apartamento;Barra da Tijuca;1;1;1;65;1000.0;2650.0;180.0;3830.0;15.384615384615385;15.38;Apartamento
Apartamento;Ipanema;2;1;1;100;10900.0;4400.0;400.0;15700.0;109.0;109.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;110;2900.0;720.0;280.0;3900.0;26.363636363636363;26.36;Apartamento
Apartamento;Copacabana;3;0;0;120;2700.0;1187.0;305.0;4192.0;22.5;22.5;Apartamento
Apartamento;Botafogo;2;1;1;80;3800.0;1040.0;182.0;5022.0;47.5;47.5;Apartamento
Casa de Vila;São Cristóvão;1;0;0;33;1400.0;0.0;53.0;1453.0;42.42424242424242;42.42;Casa
Apartamento;Lagoa;4;4;2;370;25000.0;4900.0;1700.0;31600.0;67.56756756756756;67.57;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;0;76;1600.0;478.0;157.0;2235.0;21.05263157894737;21.05;Apartamento
Apartamento;Tijuca;2;1;0;70;2000.0;526.0;764.0;3290.0;28.571428571428573;28.57;Apartamento
Apartamento;Copacabana;4;1;1;152;5500.0;2400.0;1900.0;9800.0;36.18421052631579;36.18;Apartamento
Casa de Condomínio;Barra da Tijuca;5;4;5;850;32000.0;1510.0;15804.0;49314.0;37.64705882352941;37.65;Casa
Casa;Recreio dos Bandeirantes;3;3;1;120;2200.0;926.0;260.0;3386.0;18.333333333333332;18.33;Casa
Apartamento;Barra da Tijuca;2;2;0;161;3000.0;3329.0;451.0;6780.0;18.633540372670808;18.63;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;0;110;2500.0;754.0;2181.0;5435.0;22.727272727272727;22.73;Apartamento
Apartamento;Leme;3;1;1;240;10000.0;1300.0;500.0;11800.0;41.666666666666664;41.67;Apartamento
Apartamento;Glória;1;0;0;39;900.0;246.0;0.0;1146.0;23.076923076923077;23.08;Apartamento
Apartamento;Tijuca;2;0;0;58;1300.0;470.0;24.0;1794.0;22.413793103448278;22.41;Apartamento
Apartamento;Andaraí;3;0;0;90;1650.0;250.0;70.0;1970.0;18.333333333333332;18.33;Apartamento
Apartamento;Leblon;1;0;1;90;6000.0;600.0;138.0;6738.0;66.66666666666667;66.67;Apartamento
Apartamento;Catete;0;0;0;30;1000.0;445.0;29.0;1474.0;33.333333333333336;33.33;Apartamento
Apartamento;Copacabana;2;1;0;80;2600.0;845.0;90.0;3535.0;32.5;32.5;Apartamento
Apartamento;Copacabana;4;1;0;150;7000.0;1500.0;0.0;8500.0;46.666666666666664;46.67;Apartamento
Apartamento;Tijuca;1;0;0;40;1200.0;398.0;25.0;1623.0;30.0;30.0;Apartamento
Apartamento;Flamengo;3;0;0;210;3500.0;1530.0;342.0;5372.0;16.666666666666668;16.67;Apartamento
Apartamento;Copacabana;3;1;1;131;4000.0;1480.0;0.0;5480.0;30.53435114503817;30.53;Apartamento
Apartamento;Laranjeiras;2;0;0;70;2700.0;750.0;97.0;3547.0;38.57142857142857;38.57;Apartamento
Apartamento;Campo Grande;4;2;1;140;2000.0;600.0;0.0;2600.0;14.285714285714286;14.29;Apartamento
Apartamento;Barra da Tijuca;2;2;1;140;1900.0;950.0;180.0;3030.0;13.571428571428571;13.57;Apartamento
Casa;Campo Grande;6;4;0;180;10000.0;0.0;0.0;10000.0;55.55555555555556;55.56;Casa
Apartamento;Ipanema;3;2;1;130;6000.0;2200.0;500.0;8700.0;46.15384615384615;46.15;Apartamento
Apartamento;Tijuca;1;0;0;50;1100.0;350.0;21.0;1471.0;22.0;22.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;210;7500.0;2800.0;5800.0;16100.0;35.714285714285715;35.71;Apartamento
Apartamento;Lagoa;5;2;2;490;18000.0;2420.0;950.0;21370.0;36.734693877551024;36.73;Apartamento
Apartamento;São Conrado;3;2;1;170;9000.0;1600.0;0.0;10600.0;52.94117647058823;52.94;Apartamento
Apartamento;Copacabana;2;0;0;74;2200.0;950.0;0.0;3150.0;29.72972972972973;29.73;Apartamento
Casa;Vila Isabel;3;0;0;90;2000.0;0.0;0.0;2000.0;22.22222222222222;22.22;Casa
Apartamento;Lagoa;3;2;1;117;4900.0;1100.0;587.0;6587.0;41.88034188034188;41.88;Apartamento
Apartamento;Barra da Tijuca;4;3;2;150;4500.0;2000.0;0.0;6500.0;30.0;30.0;Apartamento
Apartamento;Taquara;1;1;0;49;800.0;465.0;35.0;1300.0;16.3265306122449;16.33;Apartamento
Apartamento;Glória;2;0;0;65;1800.0;538.0;68.0;2406.0;27.692307692307693;27.69;Apartamento
Apartamento;Freguesia (Jacarepaguá);4;3;1;103;2250.0;1000.0;1626.0;4876.0;21.844660194174757;21.84;Apartamento
Apartamento;Laranjeiras;2;1;1;90;3300.0;1865.0;258.0;5423.0;36.666666666666664;36.67;Apartamento
Apartamento;Camorim;3;2;1;84;2000.0;900.0;824.0;3724.0;23.80952380952381;23.81;Apartamento
Apartamento;Botafogo;1;1;1;38;1500.0;480.0;24.0;2004.0;39.473684210526315;39.47;Apartamento
Apartamento;Penha;3;1;0;70;1200.0;200.0;0.0;1400.0;17.142857142857142;17.14;Apartamento
Quitinete;Botafogo;1;1;0;64;4000.0;0.0;0.0;4000.0;62.5;62.5;Apartamento
Apartamento;Ipanema;2;1;0;56;2600.0;990.0;204.0;3794.0;46.42857142857143;46.43;Apartamento
Apartamento;Ipanema;3;1;2;138;7500.0;1920.0;337.0;9757.0;54.34782608695652;54.35;Apartamento
Casa;Freguesia (Jacarepaguá);4;3;0;318;4500.0;0.0;0.0;4500.0;14.150943396226415;14.15;Casa
Apartamento;Botafogo;3;0;0;118;3000.0;1039.0;122.0;4161.0;25.423728813559322;25.42;Apartamento
Apartamento;Barra da Tijuca;4;3;4;231;6900.0;2750.0;448.0;10098.0;29.87012987012987;29.87;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;63;1600.0;700.0;0.0;2300.0;25.396825396825395;25.4;Apartamento
Apartamento;Ipanema;3;0;2;205;20000.0;3020.0;1200.0;24220.0;97.5609756097561;97.56;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;160;3500.0;750.0;0.0;4250.0;21.875;21.88;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;6;4;600;8000.0;1800.0;3600.0;13400.0;13.333333333333334;13.33;Casa
Apartamento;Ipanema;2;0;1;60;5000.0;350.0;0.0;5350.0;83.33333333333333;83.33;Apartamento
Apartamento;Ipanema;3;2;2;230;29500.0;3200.0;0.0;32700.0;128.2608695652174;128.26;Apartamento
Apartamento;Méier;1;0;0;52;1200.0;320.0;0.0;1520.0;23.076923076923077;23.08;Apartamento
Casa de Vila;Piedade;2;0;1;80;1300.0;0.0;0.0;1300.0;16.25;16.25;Casa
Apartamento;Flamengo;3;1;1;205;5000.0;1750.0;530.0;7280.0;24.390243902439025;24.39;Apartamento
Apartamento;Pechincha;2;1;0;50;1000.0;500.0;141.0;1641.0;20.0;20.0;Apartamento
Apartamento;Tijuca;3;1;1;93;3000.0;1558.0;0.0;4558.0;32.25806451612903;32.26;Apartamento
Apartamento;Catete;2;0;0;70;2700.0;600.0;72.0;3372.0;38.57142857142857;38.57;Apartamento
Apartamento;São Conrado;5;3;3;302;11000.0;3800.0;650.0;15450.0;36.42384105960265;36.42;Apartamento
Apartamento;Leblon;4;2;2;220;17000.0;6000.0;762.0;23762.0;77.27272727272727;77.27;Apartamento
Apartamento;Flamengo;1;0;0;38;2980.0;350.0;50.0;3380.0;78.42105263157895;78.42;Apartamento
Apartamento;Cascadura;3;1;0;65;1350.0;300.0;0.0;1650.0;20.76923076923077;20.77;Apartamento
Apartamento;Curicica;2;1;1;52;1300.0;524.0;0.0;1824.0;25.0;25.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;194;2000.0;2128.0;0.0;4128.0;10.309278350515465;10.31;Apartamento
Apartamento;Copacabana;3;2;1;300;25000.0;2700.0;1400.0;29100.0;83.33333333333333;83.33;Apartamento
Apartamento;Barra da Tijuca;4;3;1;160;5800.0;2300.0;33470.0;41570.0;36.25;36.25;Apartamento
Apartamento;Ipanema;4;1;1;230;13500.0;1700.0;795.0;15995.0;58.69565217391305;58.7;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;2;180;3800.0;1400.0;350.0;5550.0;21.11111111111111;21.11;Apartamento
Apartamento;Barra da Tijuca;4;3;4;148;1500.0;1600.0;196.0;3296.0;10.135135135135135;10.14;Apartamento
Apartamento;Catete;2;1;1;84;3300.0;1336.0;166.0;4802.0;39.285714285714285;39.29;Apartamento
Apartamento;Botafogo;2;1;1;74;3400.0;1563.0;130.0;5093.0;45.945945945945944;45.95;Apartamento
Apartamento;Copacabana;2;1;0;64;2600.0;1030.0;89.0;3719.0;40.625;40.62;Apartamento
Apartamento;Vaz Lobo;2;1;0;60;800.0;374.0;0.0;1174.0;13.333333333333334;13.33;Apartamento
Apartamento;Vila Isabel;2;0;0;80;1000.0;500.0;25.0;1525.0;12.5;12.5;Apartamento
Apartamento;Vila Isabel;2;2;0;61;1700.0;641.0;50.0;2391.0;27.868852459016395;27.87;Apartamento
Apartamento;Humaitá;2;1;1;80;2750.0;754.0;107.0;3611.0;34.375;34.38;Apartamento
Casa;Barra da Tijuca;5;1;2;244;7000.0;1624.0;618.0;9242.0;28.688524590163933;28.69;Casa
Quitinete;Flamengo;1;0;0;27;1300.0;467.0;54.0;1821.0;48.148148148148145;48.15;Apartamento
Apartamento;Leblon;4;0;1;170;6700.0;2290.0;0.0;8990.0;39.411764705882355;39.41;Apartamento
Apartamento;Copacabana;2;0;0;64;2490.0;552.0;73.0;3115.0;38.90625;38.91;Apartamento
Apartamento;Tijuca;3;2;1;135;2500.0;1240.0;0.0;3740.0;18.51851851851852;18.52;Apartamento
Apartamento;Tijuca;3;0;0;100;1600.0;450.0;104.0;2154.0;16.0;16.0;Apartamento
Apartamento;Botafogo;2;1;1;80;4350.0;1100.0;244.0;5694.0;54.375;54.38;Apartamento
Apartamento;Ipanema;4;2;2;182;7500.0;4000.0;618.0;12118.0;41.20879120879121;41.21;Apartamento
Apartamento;Barra da Tijuca;1;1;0;58;1900.0;1100.0;0.0;3000.0;32.758620689655174;32.76;Apartamento
Apartamento;Tijuca;3;1;0;148;2200.0;990.0;196.0;3386.0;14.864864864864865;14.86;Apartamento
Apartamento;Vila Isabel;3;0;0;75;1500.0;580.0;0.0;2080.0;20.0;20.0;Apartamento
Apartamento;Tijuca;3;0;0;96;1800.0;1000.0;96.0;2896.0;18.75;18.75;Apartamento
Apartamento;Barra da Tijuca;3;2;1;92;2850.0;1165.0;273.0;4288.0;30.97826086956522;30.98;Apartamento
Apartamento;Copacabana;3;1;0;105;3500.0;1000.0;1200.0;5700.0;33.333333333333336;33.33;Apartamento
Quitinete;Centro;1;0;0;42;650.0;460.0;0.0;1110.0;15.476190476190476;15.48;Apartamento
Casa;Ramos;1;0;1;50;800.0;0.0;0.0;800.0;16.0;16.0;Casa
Apartamento;Humaitá;2;1;0;70;2900.0;900.0;0.0;3800.0;41.42857142857143;41.43;Apartamento
Apartamento;Copacabana;3;0;0;110;2700.0;1000.0;220.0;3920.0;24.545454545454547;24.55;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;1;110;2200.0;569.0;173.0;2942.0;20.0;20.0;Apartamento
Quitinete;Engenho Novo;1;0;0;30;700.0;100.0;500.0;1300.0;23.333333333333332;23.33;Apartamento
Apartamento;Ipanema;3;2;1;140;10800.0;1917.0;181.0;12898.0;77.14285714285714;77.14;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;5;3;5;350;6000.0;495.0;296.0;6791.0;17.142857142857142;17.14;Casa
Apartamento;Vila Isabel;2;1;0;84;1700.0;550.0;108.0;2358.0;20.238095238095237;20.24;Apartamento
Apartamento;Copacabana;3;2;1;200;6500.0;1600.0;0.0;8100.0;32.5;32.5;Apartamento
Apartamento;Ipanema;4;2;2;257;8000.0;2700.0;680.0;11380.0;31.1284046692607;31.13;Apartamento
Apartamento;Tijuca;3;2;1;110;2250.0;900.0;0.0;3150.0;20.454545454545453;20.45;Apartamento
Apartamento;Glória;2;0;0;70;2200.0;580.0;82.0;2862.0;31.428571428571427;31.43;Apartamento
Apartamento;Copacabana;3;1;1;130;6300.0;1420.0;238.0;7958.0;48.46153846153846;48.46;Apartamento
Apartamento;Copacabana;2;0;1;140;7800.0;1300.0;198.0;9298.0;55.714285714285715;55.71;Apartamento
Apartamento;Copacabana;1;0;0;45;1300.0;570.0;59.0;1929.0;28.88888888888889;28.89;Apartamento
Apartamento;Barra da Tijuca;1;2;1;102;3800.0;1500.0;0.0;5300.0;37.254901960784316;37.25;Apartamento
Apartamento;Copacabana;4;1;0;155;5000.0;1500.0;230.0;6730.0;32.25806451612903;32.26;Apartamento
Apartamento;Copacabana;3;1;1;171;8000.0;1374.0;537.0;9911.0;46.78362573099415;46.78;Apartamento
Apartamento;Campo Grande;2;1;0;47;800.0;221.0;0.0;1021.0;17.02127659574468;17.02;Apartamento
Casa;Barra da Tijuca;6;4;5;600;29000.0;1300.0;0.0;30300.0;48.333333333333336;48.33;Casa
Apartamento;Ipanema;3;1;2;250;11500.0;2300.0;1037.0;14837.0;46.0;46.0;Apartamento
Quitinete;Lapa;0;0;0;25;800.0;350.0;0.0;1150.0;32.0;32.0;Apartamento
Apartamento;Cachambi;2;0;0;60;1300.0;250.0;20.0;1570.0;21.666666666666668;21.67;Apartamento
Apartamento;Flamengo;1;0;0;43;1800.0;432.0;58.0;2290.0;41.86046511627907;41.86;Apartamento
Apartamento;Jardim Botânico;2;1;1;80;3500.0;755.0;270.0;4525.0;43.75;43.75;Apartamento
Apartamento;Freguesia (Jacarepaguá);1;1;1;70;1500.0;640.0;0.0;2140.0;21.428571428571427;21.43;Apartamento
Apartamento;Méier;2;0;0;83;1400.0;240.0;0.0;1640.0;16.867469879518072;16.87;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;105;1800.0;754.0;253.0;2807.0;17.142857142857142;17.14;Apartamento
Apartamento;Olaria;2;1;0;90;1500.0;300.0;50.0;1850.0;16.666666666666668;16.67;Apartamento
Casa de Condomínio;Itanhangá;4;4;2;543;10000.0;1340.0;1040.0;12380.0;18.41620626151013;18.42;Casa
Apartamento;Freguesia (Jacarepaguá);2;1;0;52;1200.0;270.0;35.0;1505.0;23.076923076923077;23.08;Apartamento
Apartamento;Botafogo;2;1;2;52;2500.0;1156.0;0.0;3656.0;48.07692307692308;48.08;Apartamento
Apartamento;Barra da Tijuca;5;3;4;300;6000.0;3350.0;713.0;10063.0;20.0;20.0;Apartamento
Apartamento;Engenho de Dentro;2;1;0;80;1100.0;368.0;70.0;1538.0;13.75;13.75;Apartamento
Apartamento;Barra da Tijuca;1;0;0;67;2500.0;1553.0;266.0;4319.0;37.3134328358209;37.31;Apartamento
Apartamento;Engenho Novo;2;1;0;50;1000.0;43593.0;0.0;44593.0;20.0;20.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;82;2000.0;740.0;180.0;2920.0;24.390243902439025;24.39;Apartamento
Apartamento;Jacarepaguá;3;1;1;71;1700.0;600.0;0.0;2300.0;23.943661971830984;23.94;Apartamento
Apartamento;Copacabana;4;0;0;190;6000.0;1000.0;0.0;7000.0;31.57894736842105;31.58;Apartamento
Apartamento;Laranjeiras;4;0;0;110;2600.0;767.0;127.0;3494.0;23.636363636363637;23.64;Apartamento
Apartamento;Engenho de Dentro;2;1;1;73;1200.0;750.0;0.0;1950.0;16.438356164383563;16.44;Apartamento
Apartamento;Laranjeiras;4;1;0;308;13500.0;1700.0;0.0;15200.0;43.83116883116883;43.83;Apartamento
Apartamento;Tijuca;2;1;1;70;2200.0;680.0;70.0;2950.0;31.428571428571427;31.43;Apartamento
Apartamento;Botafogo;3;0;1;88;2500.0;572.0;152.0;3224.0;28.40909090909091;28.41;Apartamento
Apartamento;Tijuca;3;1;1;106;2000.0;900.0;0.0;2900.0;18.867924528301888;18.87;Apartamento
Apartamento;Copacabana;3;0;2;116;3900.0;700.0;0.0;4600.0;33.62068965517241;33.62;Apartamento
Apartamento;Copacabana;3;0;1;120;9000.0;2600.0;280.0;11880.0;75.0;75.0;Apartamento
Apartamento;Ipanema;4;0;1;200;10900.0;3700.0;923.0;15523.0;54.5;54.5;Apartamento
Apartamento;Lagoa;1;1;0;70;2200.0;1350.0;303.0;3853.0;31.428571428571427;31.43;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;260;5200.0;1650.0;0.0;6850.0;20.0;20.0;Casa
Apartamento;Barra da Tijuca;2;1;1;68;2800.0;160.0;750.0;3710.0;41.1764705882353;41.18;Apartamento
Quitinete;Centro;1;0;0;32;800.0;278.0;20.0;1098.0;25.0;25.0;Apartamento
Apartamento;Flamengo;3;0;1;170;6000.0;1600.0;564.0;8164.0;35.294117647058826;35.29;Apartamento
Apartamento;Vila Isabel;2;0;0;45;1100.0;270.0;0.0;1370.0;24.444444444444443;24.44;Apartamento
Apartamento;Copacabana;3;0;1;166;4600.0;1800.0;2693.0;9093.0;27.710843373493976;27.71;Apartamento
Apartamento;Barra da Tijuca;1;1;0;68;1800.0;1305.0;280.0;3385.0;26.470588235294116;26.47;Apartamento
Apartamento;Leblon;2;1;0;88;4000.0;976.0;0.0;4976.0;45.45454545454545;45.45;Apartamento
Apartamento;Pechincha;2;1;1;75;1200.0;460.0;0.0;1660.0;16.0;16.0;Apartamento
Casa de Condomínio;Vargem Grande;3;0;1;250;2200.0;260.0;0.0;2460.0;8.8;8.8;Casa
Apartamento;Catete;2;1;0;100;3400.0;600.0;166.0;4166.0;34.0;34.0;Apartamento
Apartamento;Leblon;2;1;2;150;4500.0;2200.0;0.0;6700.0;30.0;30.0;Apartamento
Casa;Campo Grande;2;1;0;70;1200.0;0.0;0.0;1200.0;17.142857142857142;17.14;Casa
Apartamento;Barra da Tijuca;3;3;3;230;9000.0;3300.0;1700.0;14000.0;39.130434782608695;39.13;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;3;4;460;8500.0;995.0;873.0;10368.0;18.47826086956522;18.48;Casa
Apartamento;Barra da Tijuca;4;2;2;167;4000.0;2100.0;0.0;6100.0;23.952095808383234;23.95;Apartamento
